axis,level,algorithm,track,metric,delta,ci_lo,ci_hi,n,entities,tier
snapping,10,random_forest,upstream_only,sensitivity,0.028862797438355292,0.005190504718670724,0.05612494494004014,150,5,reduced_panel
snapping,10,random_forest,upstream_only,specificity,-0.006396397406003546,-0.025648064875380055,0.013992455542259483,150,5,reduced_panel
snapping,10,random_forest,upstream_only,omission_rate,-0.028862797438355292,-0.05519870923322437,-0.0045882439394179875,150,5,reduced_panel
snapping,10,random_forest,upstream_only,importance_spearman,,,,0,5,reduced_panel
snapping,10,random_forest,upstream_only,env_centroid_disp,,,,0,5,reduced_panel
snapping,10,random_forest,upstream_only,env_dispersion_change,,,,0,5,reduced_panel
snapping,10,xgboost,combined,auc,0.0008264139155437896,-0.001906003039159649,0.0033863857678567894,150,5,reduced_panel
snapping,10,xgboost,combined,tss,0.0035407666535562216,-0.0013085690352785439,0.008815453605386941,150,5,reduced_panel
snapping,10,xgboost,combined,brier,-0.0005481964084913726,-0.0023502099255822543,0.0009175574739488992,150,5,reduced_panel
snapping,10,xgboost,combined,sensitivity,0.0033598211282571274,-0.0007243998826062245,0.008124352813076902,150,5,reduced_panel
snapping,10,xgboost,combined,specificity,0.00018094552529914618,-0.003937619887111356,0.0041902420634732885,150,5,reduced_panel
snapping,10,xgboost,combined,omission_rate,-0.003359821128257089,-0.008256341565371587,0.0005791252464397047,150,5,reduced_panel
snapping,10,xgboost,combined,importance_spearman,,,,0,5,reduced_panel
snapping,10,xgboost,combined,env_centroid_disp,,,,0,5,reduced_panel
snapping,10,xgboost,combined,env_dispersion_change,,,,0,5,reduced_panel
snapping,10,xgboost,local_only,auc,0.0011731070638546631,-0.0014888760809563433,0.004269968040048334,150,5,reduced_panel
snapping,10,xgboost,local_only,tss,0.003264466136051862,-0.0025078597051457533,0.009243226061590204,150,5,reduced_panel
snapping,10,xgboost,local_only,brier,-0.0011427036835146463,-0.0033725306326742523,0.0006847810944914747,150,5,reduced_panel
snapping,10,xgboost,local_only,sensitivity,0.0027704401818623324,-0.0012850726577797523,0.0074698325052962025,150,5,reduced_panel
snapping,10,xgboost,local_only,specificity,0.0004940259541894602,-0.0038501498328244663,0.005362160638482107,150,5,reduced_panel
snapping,10,xgboost,local_only,omission_rate,-0.00277044018186236,-0.007461892865947808,0.0014581365912672917,150,5,reduced_panel
snapping,10,xgboost,local_only,importance_spearman,,,,0,5,reduced_panel
snapping,10,xgboost,local_only,env_centroid_disp,,,,0,5,reduced_panel
snapping,10,xgboost,local_only,env_dispersion_change,,,,0,5,reduced_panel
snapping,10,xgboost,upstream_only,auc,0.010482464235560277,0.004893057900283832,0.015193268836066283,150,5,reduced_panel
snapping,10,xgboost,upstream_only,tss,0.008552914284167476,0.003587773707164306,0.013669326867653294,150,5,reduced_panel
snapping,10,xgboost,upstream_only,brier,-0.001841791057716453,-0.004031327551127757,-0.0002448265093077111,150,5,reduced_panel
snapping,10,xgboost,upstream_only,sensitivity,0.028948370524148715,-0.0024075556301816304,0.0839412905055135,150,5,reduced_panel
snapping,10,xgboost,upstream_only,specificity,-0.020395456239981208,-0.07469215617150841,0.010529704382740862,150,5,reduced_panel
snapping,10,xgboost,upstream_only,omission_rate,-0.02894837052414868,-0.08382376149242284,0.0027083153369395424,150,5,reduced_panel
snapping,10,xgboost,upstream_only,importance_spearman,,,,0,5,reduced_panel
snapping,10,xgboost,upstream_only,env_centroid_disp,,,,0,5,reduced_panel
snapping,10,xgboost,upstream_only,env_dispersion_change,,,,0,5,reduced_panel
