entity,algorithm,axis,level,rho_full,jac5,jac10
Faxonius limosus (native),xgboost,snapping,2,0.49042662409169047,0.6666666666666666,0.5384615384615384
Faxonius limosus (native),xgboost,snapping,2,0.44416392828034656,0.42857142857142855,0.42857142857142855
Faxonius limosus (native),xgboost,snapping,2,0.518856545485235,0.42857142857142855,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,2,0.4362331822427485,0.25,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,2,0.5363144237206252,0.42857142857142855,0.25
Faxonius limosus (native),xgboost,snapping,2,0.4418139767500727,0.42857142857142855,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,2,0.5313674644421882,0.25,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,2,0.47600231012031585,0.25,0.42857142857142855
Faxonius limosus (native),xgboost,snapping,2,0.47537285902870413,0.25,0.17647058823529413
Faxonius limosus (native),xgboost,snapping,2,0.4358069728710625,0.42857142857142855,0.5384615384615384
Faxonius limosus (native),xgboost,snapping,2,0.4981504189856324,0.42857142857142855,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,2,0.5046618603281304,0.42857142857142855,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,2,0.5001113398659065,0.42857142857142855,0.42857142857142855
Faxonius limosus (native),xgboost,snapping,2,0.45829409772911894,0.42857142857142855,0.25
Faxonius limosus (native),xgboost,snapping,2,0.4599951466136121,0.25,0.42857142857142855
Faxonius limosus (native),xgboost,snapping,2,0.5251902599417293,0.42857142857142855,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,5,0.4909635512408915,0.42857142857142855,0.42857142857142855
Faxonius limosus (native),xgboost,snapping,5,0.44360390194015775,0.42857142857142855,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,5,0.44707135594889846,0.25,0.5384615384615384
Faxonius limosus (native),xgboost,snapping,5,0.5478546667965669,0.42857142857142855,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,5,0.5437140559407595,0.42857142857142855,0.25
Faxonius limosus (native),xgboost,snapping,5,0.5288604416886646,0.42857142857142855,0.42857142857142855
Faxonius limosus (native),xgboost,snapping,5,0.4563922115670851,0.1111111111111111,0.25
Faxonius limosus (native),xgboost,snapping,5,0.44660301709770733,0.6666666666666666,0.42857142857142855
Faxonius limosus (native),xgboost,snapping,5,0.53937425812066,0.25,0.42857142857142855
Faxonius limosus (native),xgboost,snapping,5,0.5040519781107137,0.6666666666666666,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,5,0.5280859380419044,0.25,0.25
Faxonius limosus (native),xgboost,snapping,5,0.45569441990685366,0.42857142857142855,0.5384615384615384
Faxonius limosus (native),xgboost,snapping,5,0.49278141902569883,0.6666666666666666,0.25
Faxonius limosus (native),xgboost,snapping,5,0.5071550748592628,0.1111111111111111,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,5,0.5053969141580092,0.6666666666666666,0.25
Faxonius limosus (native),xgboost,snapping,5,0.48575731478762735,0.42857142857142855,0.42857142857142855
Faxonius limosus (native),xgboost,snapping,5,0.44319863398451925,0.25,0.42857142857142855
Faxonius limosus (native),xgboost,snapping,5,0.5310370267352988,0.25,0.25
Faxonius limosus (native),xgboost,snapping,5,0.4915973622346246,0.25,0.42857142857142855
Faxonius limosus (native),xgboost,snapping,5,0.48169317663389744,0.1111111111111111,0.25
Faxonius limosus (native),xgboost,snapping,5,0.5161155739061453,0.25,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,5,0.471664353490061,0.42857142857142855,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,5,0.529828328300749,0.42857142857142855,0.5384615384615384
Faxonius limosus (native),xgboost,snapping,5,0.42684598432877024,0.25,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,5,0.4509855074941012,0.42857142857142855,0.17647058823529413
Faxonius limosus (native),xgboost,snapping,5,0.4774873879522215,0.25,0.3333333333333333
Faxonius limosus (native),xgboost,snapping,5,0.47049834236210514,0.25,0.25
Faxonius limosus (native),xgboost,snapping,5,0.45606048411264544,0.1111111111111111,0.42857142857142855
Faxonius limosus (native),xgboost,snapping,5,0.4422350605326203,0.25,0.17647058823529413
Faxonius limosus (native),xgboost,snapping,5,0.5637558598878921,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,random_forest,snapping,1,0.9764769052483369,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9806673847242826,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9781656915166707,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,1,0.9849815069483655,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9788621572679972,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,1,0.9797525789416068,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9809821837718834,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9818463460550285,0.6666666666666666,1.0
Lacunicambarus diogenes,random_forest,snapping,1,0.9768693690679485,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9814502430689529,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,1,0.9778939410173557,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9788148562894268,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,1,0.9800095192766466,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,1,0.9814187841586165,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9798345262112345,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,1,0.9850059062447661,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,1,0.9794575416848894,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9833873984527995,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,1,0.9810646815333132,1.0,0.5384615384615384
Lacunicambarus diogenes,random_forest,snapping,1,0.9827490174861846,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,1,0.9828883164870883,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,1,0.9831694462400813,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9809023185581734,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9789771260213807,1.0,1.0
Lacunicambarus diogenes,random_forest,snapping,1,0.9813103436076563,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9836914193192005,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9805112796814183,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,1,0.980029501691013,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,1,0.9811161188543732,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,1,0.9829356981219732,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9777266291803098,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9779315468775354,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.980528345312651,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,random_forest,snapping,2,0.9829234935589557,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.977220246503135,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9785120379707412,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9755758502224721,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9745126863789617,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9786614230573155,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.9802488081943945,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9828326292983177,1.0,1.0
Lacunicambarus diogenes,random_forest,snapping,2,0.9796072275948775,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.9779801094505116,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.975846344129658,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.9848870753489434,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.9785322384761205,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.9777331434048584,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9777232846152961,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9815288464550997,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9832994690257206,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.976855767868367,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.9795711330616981,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9778283537872842,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9794166597835237,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.9751292890309925,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.981169534386439,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9851090559298793,1.0,0.5384615384615384
Lacunicambarus diogenes,random_forest,snapping,2,0.9787765479129421,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,2,0.9739617478436342,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,2,0.9859628979596833,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9831093849895247,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9798025824220349,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,5,0.9831889435150898,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9783880996715321,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,5,0.9785408027486486,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9750452619057658,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9793932157609815,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9814121780824971,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9830717098087272,0.42857142857142855,1.0
Lacunicambarus diogenes,random_forest,snapping,5,0.9836103213771462,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,5,0.9839979048537665,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9821675734648382,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,5,0.9827551468577586,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9785139545423782,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,5,0.981628300108776,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9759169999739028,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9816598921156906,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9829761978790202,0.6666666666666666,1.0
Lacunicambarus diogenes,random_forest,snapping,5,0.98209682607901,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9799680205594725,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,5,0.9817244137262922,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9739054394978872,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,5,0.9824903183601711,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,5,0.9815363880143234,1.0,0.6666666666666666
Lacunicambarus diogenes,random_forest,snapping,5,0.9817152680338003,1.0,0.5384615384615384
Lacunicambarus diogenes,random_forest,snapping,5,0.9840434398761806,1.0,0.5384615384615384
Lacunicambarus diogenes,random_forest,snapping,5,0.9815154083989202,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9804242085598601,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9836076517854975,1.0,0.8181818181818182
Lacunicambarus diogenes,random_forest,snapping,5,0.9757838827000931,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,1,0.5934876370178988,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,xgboost,snapping,1,0.6858441905021117,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,1,0.6511899572569176,0.42857142857142855,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.5624806637893385,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,1,0.5684510614706157,0.42857142857142855,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,1,0.5833002440923024,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,1,0.6528628403271,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.5918106220343702,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.6172058512866047,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,1,0.5634713807089747,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.6467871967380971,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.5480596021616502,0.6666666666666666,0.3333333333333333
Lacunicambarus diogenes,xgboost,snapping,1,0.5329426281191231,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.6710739483019361,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,1,0.5581078279465226,1.0,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.5846060852885124,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.6423838304979539,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.5518805653054499,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,1,0.5390217564085282,0.6666666666666666,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,1,0.649065236658465,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.5949672347135443,1.0,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,1,0.6326872445792303,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,1,0.6099242014596579,0.6666666666666666,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,1,0.6262370162193075,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.6307273729872539,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.5859224568126657,1.0,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.6268886916217162,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.5813738378778391,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.6377616817424728,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,1,0.6327515381057515,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,2,0.6915723319896084,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,2,0.5790431980470362,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,2,0.5484565187222074,1.0,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,2,0.5871325162897185,1.0,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,2,0.5380132583190729,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.62923887106801,1.0,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,2,0.6974164747177847,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.596449432894271,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.5972497659074032,1.0,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.6154111972454527,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.6608929604827712,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.6633082564486735,1.0,0.8181818181818182
Lacunicambarus diogenes,xgboost,snapping,2,0.5359958741524521,0.42857142857142855,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,2,0.5783441459131454,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.6006731959851411,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,xgboost,snapping,2,0.632962286306669,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.6014825451944859,0.42857142857142855,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,2,0.6013101034994606,1.0,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.5636588890925188,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.6689746954155682,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.6335016995036739,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.5636604775303196,1.0,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.6043225333536851,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.5900374633205522,1.0,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,2,0.6237619266437169,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,xgboost,snapping,2,0.623633955922726,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.5935815490015485,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,2,0.5841427789811832,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,2,0.6179622383126586,0.42857142857142855,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,2,0.6381393745267604,0.42857142857142855,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,5,0.5977457041463258,0.6666666666666666,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,5,0.5398142311839483,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,5,0.6484847451202689,1.0,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,5,0.6108928462800275,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.609499294488048,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.5984754989082748,0.42857142857142855,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.6283719253224838,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,5,0.6372138456830613,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.5548101196970617,0.6666666666666666,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,5,0.6060187688576466,0.42857142857142855,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.5696920938361799,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.5781446528648382,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,5,0.5892649696901513,0.42857142857142855,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,5,0.6169434228112223,0.6666666666666666,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,5,0.572656697382085,0.42857142857142855,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.6281513667094347,0.6666666666666666,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,5,0.5435676827531924,0.6666666666666666,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,5,0.6334399328015412,0.6666666666666666,0.8181818181818182
Lacunicambarus diogenes,xgboost,snapping,5,0.6125759089044618,1.0,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,5,0.5524675184188467,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.6453129105653891,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,5,0.6464441237733531,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,5,0.5388054391068037,0.6666666666666666,0.6666666666666666
Lacunicambarus diogenes,xgboost,snapping,5,0.6214651611478889,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.6351530528989981,0.6666666666666666,0.42857142857142855
Lacunicambarus diogenes,xgboost,snapping,5,0.5833403868328488,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.6325663950820976,0.42857142857142855,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.5034375602748375,0.6666666666666666,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.5807178763039632,0.42857142857142855,0.5384615384615384
Lacunicambarus diogenes,xgboost,snapping,5,0.6364362212904787,1.0,0.5384615384615384
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9632904095477468,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9652197031739104,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9700858612752884,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9670114026942221,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9689546423125573,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9737035290275727,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9716865296766342,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9671614285288077,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9672688131585891,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9714241705431133,1.0,1.0
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9671372680183252,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9702813083970695,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9690587036885909,1.0,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9707715765537904,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9784523846197855,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9686700964234003,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9685530578600038,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9702002842972004,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9712380130882333,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9766832286656074,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9668898862477625,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9691786447946429,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9658398761536093,1.0,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9708021126854367,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9737966878936042,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9705655577902274,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.96596244243183,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9717493959784709,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9700616937347857,0.6666666666666666,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,3,0.9589437048700575,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9584182337486302,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9483157589813606,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9486311479604975,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9459936539231693,0.6666666666666666,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9442708517528983,0.6666666666666666,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.947168432994569,0.6666666666666666,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9512175049619982,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9538756397787234,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9451527282779726,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9411642256920002,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9394539935405306,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9492793550062271,0.6666666666666666,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9486031405960038,0.6666666666666666,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9518030666604309,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9428510917724557,0.6666666666666666,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9525661902742001,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9517434182027567,0.6666666666666666,0.5384615384615384
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9411932724622338,0.6666666666666666,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9527888780184719,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9523747492292235,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9494144621897925,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9432695058245719,0.6666666666666666,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9548425143138799,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9475304106025998,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9574236336350874,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9464858466479968,0.6666666666666666,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9405265709269225,1.0,0.8181818181818182
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9491973882894144,0.6666666666666666,0.6666666666666666
Pacifastacus leniusculus (alien),random_forest,lowacc,10,0.9432342987409066,0.6666666666666666,0.8181818181818182
