rep,level,mode,d_str1,n,auc,tss,range_area_pct_change_05,range_area_pct_change_maxsss,suitability_mad,schoener_d
10,3,stratified,0.0,744,0.8365274214730105,0.4124597665929005,-1.5695067264573992,0.644122383252818,0.017788561727344828,0.9242328683295258
10,10,plain,-0.13440860215053618,744,0.8032057340454373,0.4007534210669094,4.484304932735426,4.2993630573248405,0.026566637664194887,0.8824002807440141
10,10,stratified,0.0,744,0.809199655576366,0.40439710966020975,2.615844544095665,5.128205128205128,0.02524275605701679,0.8931357100753633
10,20,plain,0.9408602150537604,744,0.7925074284555823,0.3956308853167707,-3.2137518684603883,4.852686308492201,0.03723100863617554,0.8404206756023795
10,20,stratified,0.0,744,0.8029662531090799,0.40121444326073,0.5979073243647235,2.900763358778626,0.03245351505317681,0.8623334723038011
11,3,plain,-0.26881720430107947,744,0.8641580254644468,0.43758009652534846,-3.532008830022075,-1.1922503725782414,0.019324025152969854,0.9185396012849559
11,3,stratified,0.0,744,0.8604843009582714,0.4445543103882882,-1.6188373804267846,-3.3232628398791544,0.019026103485175926,0.921403022212315
11,10,plain,0.13440860215053618,744,0.8465938240169358,0.4531361416103629,1.398086828550405,6.804733727810651,0.028429467634946987,0.8821464541136177
11,10,stratified,0.0,744,0.835821942197415,0.44979278908662523,6.475349521707138,8.160237388724036,0.02820863106666361,0.8793196601794859
11,20,plain,0.8064516129032242,744,0.825263994028001,0.43360695707915936,-0.29433406916850624,0.84985835694051,0.03670196242830128,0.8480029284190647
11,20,stratified,0.0,744,0.811983397931162,0.4783696095159622,3.090507726269316,5.606060606060606,0.034044922550871104,0.8587924995882479
12,3,plain,0.26881720430107237,744,0.8576465463514159,0.4570390329984523,5.829596412556054,2.9320987654320985,0.0217952939588359,0.9056720319338111
12,3,stratified,0.0,744,0.8572765641676178,0.4780145782120839,5.306427503736921,0.911854103343465,0.020094161916021883,0.9140870587902512
12,10,plain,1.344086021505376,744,0.8490844702620175,0.46741666675402677,5.15695067264574,6.404657933042213,0.02628222479235425,0.8873946178910578
12,10,stratified,0.0,744,0.8364108685857985,0.43201328633136343,-0.07473841554559044,4.392386530014641,0.027313190251690975,0.8856411446582239
12,20,plain,0.5376344086021518,744,0.7774987284965064,0.3973606651350913,11.509715994020926,15.841584158415841,0.03649586279685022,0.8427795417647419
12,20,stratified,0.0,744,0.7996210566088515,0.3911769306260365,7.922272047832586,10.911808669656203,0.03841737488713184,0.8349065369417538
13,3,plain,0.5376344086021518,744,0.8456518130836602,0.4282142879491589,-0.42194092827004215,-1.5918958031837915,0.019169727165739434,0.9227496074002486
13,3,stratified,0.0,744,0.8592521926231389,0.4357082327265513,2.180028129395218,0.9900990099009901,0.02027373144672723,0.9171574447431453
13,10,plain,1.2096774193548328,744,0.8273096670856576,0.39123683519744185,3.2348804500703237,8.108108108108109,0.025171845731121627,0.8956917884780062
13,10,stratified,0.0,744,0.7962869687961276,0.3452648276954463,3.0239099859353025,-1.4534883720930232,0.026418373563986925,0.8901740364135493
13,20,plain,0.26881720430107237,744,0.8198837497220031,0.44746219074212024,-1.4767932489451476,-2.1834061135371177,0.0345420849652082,0.8597704716561982
13,20,stratified,0.0,744,0.8187648602188382,0.3955884364290662,-0.5625879043600562,-0.7132667617689016,0.03477154240402706,0.8586663104149435
14,3,plain,-0.13440860215053618,744,0.8319054291479356,0.43654235182652606,6.823184152604549,4.62962962962963,0.023616578087375224,0.9014355845493346
14,3,stratified,0.0,744,0.8333939727730006,0.40929538586504693,2.714600146735143,1.9174041297935103,0.020554736319763872,0.9152188193094928
14,10,plain,0.40322580645160855,744,0.7990401906834419,0.35073726461475163,3.8884812912692595,7.561728395061729,0.029181621816281565,0.8789421175804288
14,10,stratified,0.0,744,0.809521780006279,0.37817660438182227,4.402054292002934,9.861325115562405,0.02999967488489342,0.8756403762475807
14,20,plain,2.016129032258064,744,0.7888129755653965,0.3918670552577151,3.8884812912692595,5.46875,0.040063870234904285,0.8362714672821221
14,20,stratified,0.0,744,0.7956184735580484,0.39192412044604236,5.722670579603815,10.964912280701753,0.03287999590910397,0.8652285742487213
