entity,algorithm,track,axis,level,replicate,seed,status,n_folds_completed,n_features,benchmark_presence_n,contrast_pool_n,accessible_area_segment_count,reference_set_n,eval_mode,cv_auc,cv_auc_unweighted,cv_brier,cv_brier_unweighted,cv_sensitivity,cv_sensitivity_unweighted,cv_specificity,cv_specificity_unweighted,cv_tss,cv_tss_unweighted,cv_boyce,cv_boyce_unweighted,cv_omission_rate,auc,brier,sensitivity,specificity,tss,boyce,omission_rate,species,category,entity_type,n_experiment,grid_id,importance_spearman,importance_jaccard_top5,importance_jaccard_top10,niche_centroid_disp,niche_breadth_change,CLI_shift,LAC_shift,SOL_shift,TOP_shift,domain_rank_stability,schoener_d,warren_i,threshold_max_sss,threshold_p10,range_area_pct_change_03,range_area_pct_change_07,range_area_pct_change_maxsss,range_area_pct_change_p10,range_area_pct_change_maxsss_fix,suitability_mad,suitability_mean_shift,range_area_pct_change_05,gain_segments,loss_segments,stable_segments
Procambarus clarkii (alien),random_forest,combined,snapping,5,6,2460429189,ok,5,206,6150,48267,48267,1561,reference_set,0.9123882921767458,0.9028440086549333,0.11362862860872476,0.11915340082205281,0.8089383735594378,0.8130690470527868,0.8592822085718856,0.8337426329185126,0.6682205821313232,0.6468116799712994,0.9999999999999999,0.9999999999999998,0.19106162644056224,0.9004748331161916,0.07906098253325401,0.7648942985265855,0.8928667619698759,0.6577610604964614,0.9999999999999999,0.23510570147341447,Procambarus clarkii,widespread,DUAL,6150,B,0.9894676943627041,0.6666666666666666,1.0,5604016.737167483,84579.9640934011,-0.0002787873369043403,-0.0005053352302881176,-0.007640038243848041,0.008424160811040526,1.0,0.9530301601945618,0.9958438974500734,0.6893427380356845,0.828,1.430824695808923,2.2087483759203117,1.6810168101681018,5.267938237965486,1.6246953696181965,0.014721442633121421,0.002950660170095809,2.3555027711797307,285.0,166.0,4886.0
Procambarus clarkii (alien),random_forest,combined,snapping,5,7,4112208182,ok,5,206,6150,48267,48267,1561,reference_set,0.9077545254394142,0.9020999154790104,0.12370505919970541,0.1282497730197644,0.8209171910326216,0.8189812162702774,0.8610114470764728,0.8481924387594011,0.6819286381090947,0.6671736550296785,0.9942178382061079,0.9927272727272726,0.17908280896737838,0.9052712034344194,0.07803924352918816,0.7885970531710442,0.8939026664180496,0.6824997195890938,0.9999999999999999,0.21140294682895577,Procambarus clarkii,widespread,DUAL,6150,B,0.9885630033544952,0.6666666666666666,1.0,7176058.073379002,111357.64658429474,-0.007586325427552387,0.0015214525827890214,-0.0037731224975048605,0.009837995342268313,1.0,0.953637587561297,0.9959688069097877,0.6912172753043188,0.83195,1.2106537530266344,1.6550522648083623,1.7176372015081691,8.372978116079924,1.7176372015081691,0.014454175925156099,0.0025331269387146075,0.8865248226950355,269.0,224.0,4852.0
Procambarus clarkii (alien),random_forest,combined,lowacc,3,0,1258666201,ok,5,206,6150,48267,48267,1561,reference_set,0.9180158216313086,0.911198710186883,0.11587119549855107,0.12071737835894177,0.8163375040920153,0.808370963848898,0.8683274582383487,0.8589213090239424,0.6846649623303641,0.6672922728728404,0.9999999999999999,0.9999999999999998,0.18366249590798467,0.896885454065986,0.08037010233260636,0.7764253683536195,0.8892825325791949,0.6657079009328144,0.9999999999999999,0.22357463164638047,Procambarus clarkii,widespread,DUAL,6150,B,0.9893084467800755,0.6666666666666666,1.0,2806220.8818091834,7522.869978968985,-0.0066133172633378035,-0.0011843561669049422,-0.0019249579553991258,0.009722631385641889,1.0,0.9518515234753209,0.9957749292858489,0.6799638819409705,0.83318,2.4864376130198913,4.171988080034057,5.153846153846154,3.5339063992359123,5.475285171102662,0.015133856859709926,0.0043352608555386855,4.620203602192639,356.0,120.0,4988.0
Procambarus clarkii (alien),random_forest,combined,lowacc,3,1,3889273181,ok,5,206,6150,48267,48267,1561,reference_set,0.9100588635872859,0.9021464213924821,0.12646526639309888,0.13010706547661033,0.8323099657471629,0.8143527374528778,0.8515838127289246,0.8472579717902317,0.6838937784760875,0.6616107092431094,0.9938164337088804,0.9927272727272726,0.16769003425283713,0.8973795161170207,0.08180210843245271,0.7680973734785393,0.8855947127436965,0.653692086222236,0.9999999999999999,0.23190262652146065,Procambarus clarkii,widespread,DUAL,6150,B,0.9934337828645482,1.0,0.8181818181818182,3564650.705674854,-13220.10494308453,-0.015596008840578046,0.0018685265545018218,0.0039707157623273814,0.009756766523748905,1.0,0.9509955379455158,0.9956052187857884,0.6913672312346649,0.8369666666666666,2.9938097917839057,5.287260616153206,4.857819905213271,3.816046966731898,5.605935696619951,0.015323933783014521,0.0060162426035600255,4.66262319939348,350.0,104.0,5172.0
Procambarus clarkii (alien),random_forest,combined,lowacc,3,2,97604845,ok,5,206,6150,48267,48267,1561,reference_set,0.9182011770849787,0.9168499367429133,0.11932332848810341,0.11999400221189933,0.810569759199986,0.8085483994638862,0.8766878558433796,0.876907058854707,0.6872576150433656,0.6854554583185933,0.9999999999999999,0.9999999999999998,0.18943024080001403,0.8981950138103116,0.08034098202650918,0.7604099935938501,0.8901112561377339,0.650521249731584,0.9999999999999999,0.2395900064061499,Procambarus clarkii,widespread,DUAL,6150,B,0.9888059932004025,0.6666666666666666,1.0,2282381.316841399,7503.340055232868,-0.005362044123045806,0.0022267436397519665,-0.005239329550979638,0.008374630034273411,1.0,0.9526418398271432,0.995959589328628,0.675914623978656,0.832,2.0326595866164214,6.141797197032152,6.506469500924214,3.6654135338345863,7.498197548666186,0.014837852277394823,0.004315098882834603,2.631578947368421,292.0,156.0,5012.0
Procambarus clarkii (alien),random_forest,combined,lowacc,3,3,612190009,ok,5,206,6150,48267,48267,1561,reference_set,0.905393957084147,0.8969484008822578,0.12024440506274456,0.1271007585626248,0.8070421572720085,0.8012571059617196,0.859134891937135,0.8446655936474061,0.6661770492091433,0.6459226996091257,0.9896169982406278,0.9878787878787877,0.19295784272799155,0.8984601748227121,0.08002992781126667,0.769378603459321,0.8889096069778524,0.6582882104371732,0.9999999999999999,0.23062139654067904,Procambarus clarkii,widespread,DUAL,6150,B,0.9920101643888083,0.6666666666666666,0.8181818181818182,746731.1649315577,-8408.231711319648,-0.009376153669371945,-0.0011100625133987387,-0.0011345149431720436,0.01162073112594264,1.0,0.9534794046496734,0.9960788482316121,0.6889608137402035,0.832,1.2863913337846988,4.878048780487805,4.761904761904762,3.608736942070275,4.8440065681445,0.01468008409570968,0.00333421247090835,4.03570042685293,362.0,154.0,5000.0
Procambarus clarkii (alien),random_forest,combined,lowacc,3,4,1093115539,ok,5,206,6150,48267,48267,1561,reference_set,0.9135628115217962,0.9080306479492878,0.11707039214672903,0.12148037524679782,0.8078426273176164,0.8083832634793214,0.865346198662427,0.8498761106569296,0.6731888259800433,0.6582593741362511,0.9954197795694947,0.9951515151515151,0.19215737268238364,0.8947074998035365,0.08198799845561867,0.7642536835361947,0.8852839414092444,0.649537624945439,0.9999999999999999,0.23574631646380528,Procambarus clarkii,widespread,DUAL,6150,B,0.990861110710704,1.0,0.8181818181818182,4206067.169717033,11672.257680294104,-0.011559440640509844,0.00102344627957952,0.002139860782394226,0.008396133578536136,1.0,0.9520863922044552,0.9957192946969002,0.6957707186926796,0.842,1.6130851663846586,5.244195356285028,5.533751962323391,5.010224948875256,5.533751962323391,0.015183873351966462,0.004153960114719018,3.7085596553661735,348.0,150.0,5189.0
Procambarus clarkii (alien),random_forest,combined,lowacc,3,5,400341512,ok,5,206,6150,48267,48267,1561,reference_set,0.9084336374709517,0.9023962611941754,0.11886482670064645,0.12515282026369187,0.7958270267931272,0.7961956468099777,0.8638086645369687,0.8491791762905979,0.6596356913300959,0.6453748231005754,0.9982017272752095,0.9975757575757574,0.20417297320687278,0.8985990298174178,0.08075632962593499,0.769378603459321,0.891167878674871,0.660546482134192,0.9999999999999999,0.23062139654067904,Procambarus clarkii,widespread,DUAL,6150,B,0.9924137746413324,0.6666666666666666,0.8181818181818182,2971899.207761312,-19868.499984664842,-0.0007988320315595043,0.0007419635275395832,-0.0011778022084685535,0.0012346707124885614,1.0,0.9515678941186504,0.9957797113574698,0.665928464232116,0.831,2.314086722084925,4.412955465587045,3.6716314513335644,3.6936936936936933,5.0637659414853715,0.015163657709546205,0.0042759390967110535,3.834749950583119,348.0,154.0,4905.0
Procambarus clarkii (alien),random_forest,combined,lowacc,3,6,2303019530,ok,5,206,6150,48267,48267,1561,reference_set,0.8983253762603154,0.8994346160448412,0.1230534221617046,0.12499233416219757,0.7936778508286431,0.8037479768003137,0.8672500896457686,0.8530604907159767,0.6609279404744115,0.6568084675162902,0.9981704761200285,0.9975757575757574,0.20632214917135694,0.8983184198264439,0.07970456820845741,0.7796284433055733,0.8913750595645058,0.6710035028700791,0.9999999999999999,0.22037155669442665,Procambarus clarkii,widespread,DUAL,6150,B,0.9909681909817818,0.6666666666666666,1.0,2008604.9223057455,68160.10856831819,-0.012326497518343804,0.00012433646253749014,0.0019084423753316093,0.010293718680474628,1.0,0.9530892370549229,0.9958006966901423,0.6895656328164081,0.832,1.5772870662460567,4.850584668687744,4.715047150471505,4.022450888681011,5.002050020500206,0.014730642661965304,0.003901006520936287,3.780680918448139,330.0,139.0,4913.0
Procambarus clarkii (alien),random_forest,combined,lowacc,3,7,2581228164,ok,5,206,6150,48267,48267,1561,reference_set,0.912285178550021,0.9065686219066927,0.1188673447162619,0.12281930792287091,0.8221038061230158,0.8208552484848622,0.8639169354881358,0.8514480757782863,0.6860207416111516,0.6723033242631488,0.9940716612377849,0.9927272727272726,0.1778961938769842,0.9005103763847656,0.07921779615693347,0.7815502882767457,0.8908985435183459,0.6724488317950916,0.9999999999999999,0.21844971172325434,Procambarus clarkii,widespread,DUAL,6150,B,0.9912441286034053,0.6666666666666666,1.0,2684725.855221708,16198.486064274795,-0.003674269605400571,-0.0003009413078331642,-0.002470190986145704,0.0064454018993795326,1.0,0.9530475395567235,0.9960894855101854,0.6655908620977155,0.836,2.029286290787501,6.794425087108014,8.123145400593472,7.205452775073027,8.011869436201781,0.01474389659897771,0.0038463063100392953,3.743104806934594,355.0,165.0,4911.0
Procambarus clarkii (alien),random_forest,combined,lowacc,10,0,218201252,ok,5,206,6150,48267,48267,1561,reference_set,0.9026744179552574,0.8925053548797628,0.12142794491194324,0.12815519041843665,0.8265992447887867,0.8227779153330873,0.828565199917439,0.8024480585776612,0.6551644447062257,0.6252259739107485,0.9999999999999999,0.9999999999999998,0.17340075521121334,0.8974020458774405,0.0848552749156626,0.795003203074952,0.8815754034847826,0.6765786065597346,0.9999999999999999,0.20499679692504802,Procambarus clarkii,widespread,DUAL,6150,B,0.9931111692273266,0.6666666666666666,1.0,7903485.621619555,-47024.81787817273,-0.013081464320514324,0.0008834036620257897,-0.004390446773321427,0.01658850743180995,1.0,0.9301759756015182,0.9926220153345761,0.6999663164915791,0.824,5.831826401446655,19.710515112813965,19.710515112813965,15.472027972027972,19.69096671949287,0.021920131602616532,0.011825039060174868,11.902897415818323,757.0,149.0,4959.0
Procambarus clarkii (alien),random_forest,combined,lowacc,10,1,33853006,ok,5,206,6150,48267,48267,1561,reference_set,0.900296728762764,0.893060716438543,0.12213794598500227,0.12701587463517458,0.8163272651336149,0.8206532634803502,0.8311771152437576,0.8065361605254342,0.6475043803773723,0.6271894240057845,0.9953383760030283,0.9951515151515151,0.18367273486638513,0.8979095660592948,0.08728142575635912,0.7847533632286996,0.8783433816064806,0.6630967448351801,0.9999999999999999,0.2152466367713004,Procambarus clarkii,widespread,DUAL,6150,B,0.9884778882672283,1.0,1.0,10006157.684245447,-13351.12339628674,-0.020434792928836654,0.0016729689495711998,0.0019704597998785878,0.016791364179386814,1.0,0.9260098458105249,0.9921470143272512,0.6778388194097048,0.8246466666666666,8.643781654473832,23.771856786011657,21.0139603232917,22.9014598540146,21.638501102130785,0.023724062317380737,0.014647101818883781,11.296436694465504,711.0,115.0,5161.0
Procambarus clarkii (alien),random_forest,combined,lowacc,10,2,1547982686,ok,5,206,6150,48267,48267,1561,reference_set,0.9086076988748508,0.9052466731205527,0.11887194386195284,0.12141142997670555,0.8096780285588174,0.8140659697013014,0.8638832736620812,0.8488272493193622,0.6735613022208988,0.6628932190206637,0.9975459335081299,0.9975757575757574,0.19032197144118257,0.9001666830646161,0.08538877398467495,0.7911595131326074,0.8825905898439927,0.6737501029766002,0.9999999999999999,0.20884048686739265,Procambarus clarkii,widespread,DUAL,6150,B,0.9842331164957844,0.6666666666666666,0.8181818181818182,7254764.449757579,-1180.07774376031,-0.010919171280144357,0.00015590602382150806,-0.00642268170841212,0.017185946964734966,1.0,0.9244626946725905,0.991778929917383,0.683562864765716,0.82,6.8174032202809185,16.40560593569662,17.106773823191734,16.62382176520994,17.961876832844574,0.02364486176595071,0.014593916675792488,9.655572755417957,635.0,136.0,5032.0
Procambarus clarkii (alien),random_forest,combined,lowacc,10,3,165262791,ok,5,206,6150,48267,48267,1561,reference_set,0.9003612745915617,0.8898860796202819,0.12497919455396976,0.1315800525487781,0.8209924208885205,0.8150401444230543,0.8258645638467298,0.8044057575770236,0.6468569847352504,0.6194459020000779,0.9917610791687269,0.9903030303030302,0.17900757911147946,0.8974523678725111,0.08624955035319389,0.7988468930172966,0.8802908819690471,0.6791377749863439,0.9999999999999999,0.2011531069827034,Procambarus clarkii,widespread,DUAL,6150,B,0.9884270937796656,1.0,1.0,7293565.677208292,-9143.95981714502,-0.016460556150291128,-0.0010091639549328797,0.0027321887483831575,0.014737531356840694,1.0,0.9298534745294373,0.9927643802988925,0.6936735034183759,0.824,8.654931166779509,21.99477351916376,21.646468867530295,17.16082659478886,22.536945812807883,0.02270026581636999,0.013845089401842463,12.107101280558789,753.0,129.0,5025.0
Procambarus clarkii (alien),random_forest,combined,lowacc,10,4,1264043878,ok,5,206,6150,48267,48267,1561,reference_set,0.8992343677309783,0.8965064689368276,0.12769395514131052,0.12892962229087349,0.8237839469216105,0.8261455456121697,0.8333611805801525,0.8168301428637706,0.6571451275017629,0.6429756884759403,0.9999999999999999,0.9999999999999998,0.1762160530783895,0.8964145920274483,0.08732075636665475,0.7847533632286996,0.876043673731535,0.6607970369602345,0.9999999999999999,0.2152466367713004,Procambarus clarkii,widespread,DUAL,6150,B,0.9914953553932419,1.0,0.8181818181818182,7596420.523179916,-2326.9566099317744,-0.02092599341162671,-0.0005251722428868989,0.002923547089336037,0.018527618565177484,1.0,0.9290777937762121,0.9925763622995275,0.693946539936635,0.8299666666666666,7.196841511562324,15.65252201761409,16.129032258064516,13.394495412844037,16.258938652615733,0.02271578093547762,0.014132679990042162,12.062183929574827,749.0,105.0,5234.0
Procambarus clarkii (alien),random_forest,combined,lowacc,10,5,1532244774,ok,5,206,6150,48267,48267,1561,reference_set,0.9167611127180615,0.9112922583909331,0.11718120126202843,0.12129997353980196,0.8150427468998124,0.8064760419885827,0.8739506129432619,0.8677883194794553,0.6889933598430743,0.674264361468038,0.9999999999999999,0.9999999999999998,0.18495725310018762,0.9013612248980145,0.0860765869642706,0.7956438180653427,0.8820933557088694,0.6777371737742119,0.9999999999999999,0.20435618193465732,Procambarus clarkii,widespread,DUAL,6150,B,0.988630271729916,0.6666666666666666,1.0,8491777.92921807,27154.820691862144,-0.008920732943545617,0.00019254248283956388,-0.0037170457975001236,0.012445236258206205,1.0,0.9278811680857249,0.9923962107480022,0.6859844755711189,0.8201200000000001,7.1893956414288915,17.327935222672064,17.528517110266158,19.545071609098567,18.81375141669815,0.022844536771483754,0.01425770459688354,12.492587467879028,737.0,105.0,4954.0
Procambarus clarkii (alien),random_forest,combined,lowacc,10,6,3544097729,ok,5,206,6150,48267,48267,1561,reference_set,0.9144954292291926,0.9041323634280495,0.11821259595318317,0.12402359118108386,0.8240093193362429,0.8130039384740698,0.8633605685120318,0.8497638013689093,0.6873698878482749,0.6627677398429791,0.9999999999999999,0.9999999999999998,0.17599068066375712,0.8984459668059052,0.08486654361677858,0.7911595131326074,0.8850146062527192,0.6761741193853266,0.9999999999999999,0.20884048686739265,Procambarus clarkii,widespread,DUAL,6150,B,0.9923012030743019,0.6666666666666666,1.0,7662294.972391292,23857.922330006957,-0.026290649351052187,0.0011537553218306518,0.008814785361585947,0.016322108667635615,1.0,0.9283120215185345,0.9927655559640051,0.6956312823078206,0.82195,8.055430374042363,17.75660459073192,16.913319238900634,15.432098765432098,17.04018547140649,0.022567892799345967,0.01354728208270069,9.85748218527316,651.0,153.0,4899.0
Procambarus clarkii (alien),random_forest,combined,lowacc,10,7,3879044428,ok,5,206,6150,48267,48267,1561,reference_set,0.8856892017097393,0.8796718083834664,0.12991025966332728,0.13358079086390157,0.8059969136861705,0.8136840255369908,0.8312088115801537,0.8041734833328462,0.6372057252663241,0.617857508869837,0.9938600705042456,0.9927272727272726,0.19400308631382945,0.8996749038523395,0.0848191855703352,0.7969250480461243,0.8830878239791161,0.6800128720252405,0.9999999999999999,0.2030749519538757,Procambarus clarkii,widespread,DUAL,6150,B,0.9892439240526312,0.6666666666666666,1.0,6356079.742336739,26121.66886116285,-0.021511808357444817,0.00028646405643123485,0.004104120064936656,0.017121224236076982,1.0,0.9307743639442361,0.993099044144182,0.6873347340336835,0.8259333333333333,8.03643491294823,23.562717770034844,22.814936397209685,21.875,23.225276979893312,0.02218699736025238,0.01370997825916093,11.170212765957446,726.0,159.0,4917.0
Procambarus clarkii (alien),random_forest,combined,lowacc,20,0,3863912198,ok,5,206,6150,48267,48267,1561,reference_set,0.8926240998982736,0.8891125120255415,0.12811325728856843,0.12984864745271124,0.8256758960587302,0.831416483302051,0.8198982820887672,0.7993912002582181,0.6455741781474976,0.630807683560269,0.9999999999999999,0.9999999999999998,0.17432410394126985,0.8996976658783307,0.09217879762602842,0.8135810377962844,0.870801997223776,0.6843830350200606,0.9999999999999999,0.18641896220371557,Procambarus clarkii,widespread,DUAL,6150,B,0.9856910555712284,0.6666666666666666,1.0,20570585.882766355,69049.46964679286,-0.03083968421798622,0.0007846914793870098,0.0027837094787643846,0.027271283259834855,1.0,0.8987077992463953,0.9869542741831171,0.6993600133400032,0.8126666666666668,12.24005424954792,41.08131119625372,41.336739037888464,39.376538146021325,41.80194805194805,0.033606984396648144,0.023140939239764527,22.08300704776821,1289.0,161.0,4947.0
Procambarus clarkii (alien),random_forest,combined,lowacc,20,1,287608415,ok,5,206,6150,48267,48267,1561,reference_set,0.8877356207911773,0.8807874874647215,0.13329928253486537,0.13587426254380858,0.8254047738627156,0.824983815009378,0.804031356894384,0.7820478213519293,0.6294361307570995,0.6070316363613074,0.9999999999999999,0.9999999999999998,0.1745952261372844,0.8991027607523796,0.09335920915847393,0.8052530429212044,0.871319949447863,0.6765729923690673,0.9999999999999999,0.19474695707879563,Procambarus clarkii,widespread,DUAL,6150,B,0.9879356227918983,0.6666666666666666,0.8181818181818182,16819341.04291559,71058.97324804496,-0.040312775492248765,0.002157444588227607,0.0004930208618994514,0.03766231004212167,1.0,0.8948616867544261,0.9860180513710392,0.6719391695847924,0.8116666666666668,12.132808103545301,43.04746044962531,37.46448863636363,50.291423813488755,38.3397819205065,0.03523176765419603,0.02550637911603478,17.721758908263833,1177.0,242.0,5034.0
Procambarus clarkii (alien),random_forest,combined,lowacc,20,2,3757567895,ok,5,206,6150,48267,48267,1561,reference_set,0.8906582648082196,0.8872369369729265,0.13086825982629358,0.13245651447736495,0.8241586162742817,0.8286009612173704,0.8240167581792418,0.8043749790768363,0.6481753744535235,0.6329759402942067,0.9979658292844659,0.9975757575757574,0.17584138372571834,0.9033086788074667,0.09243502709043873,0.8225496476617553,0.8687509064163922,0.6913005540781474,0.9999999999999999,0.1774503523382447,Procambarus clarkii,widespread,DUAL,6150,B,0.9821230860259559,1.0,1.0,18208721.73062178,-35241.92255341634,-0.025580342238433806,0.0005133971269577452,-0.0035996326291108938,0.02866657774058695,1.0,0.8953451306747764,0.9864554493965547,0.7039513590128398,0.8125,13.440676030604088,37.05688375927453,36.56276326874474,37.85123966942149,38.458367683429515,0.03491669039381141,0.025215743774460914,22.5812693498452,1282.0,115.0,5053.0
Procambarus clarkii (alien),random_forest,combined,lowacc,20,3,512917342,ok,5,206,6150,48267,48267,1561,reference_set,0.8882520219654997,0.8770814228227467,0.12729658258732296,0.13307443268632269,0.8157557566493131,0.8198697324360864,0.807119768736539,0.7766787027499904,0.622875525385852,0.5965484351860767,0.9921610436147449,0.9927272727272726,0.1842442433506869,0.8996789054563257,0.09318463526929516,0.8180653427290199,0.871713593138169,0.6897789358671889,0.9999999999999999,0.18193465727098013,Procambarus clarkii,widespread,DUAL,6150,B,0.9868689385530844,0.6666666666666666,0.8181818181818182,13520244.362756891,17481.227824411355,-0.03780663498244502,0.0010014389096396,0.0019793433440380703,0.034825852728767204,1.0,0.8933170790520434,0.9860133060416764,0.6879549774887442,0.8096333333333333,16.2378695554051,43.684668989547035,41.771637545713126,37.63352506162695,42.584315318976024,0.036075623918671966,0.0273665101299945,20.13969732246799,1211.0,173.0,4981.0
Procambarus clarkii (alien),random_forest,combined,lowacc,20,4,3141493526,ok,5,206,6150,48267,48267,1561,reference_set,0.9060101841768414,0.9024012804679797,0.11982406325606566,0.12222887684044462,0.8439967513115042,0.8472317414428471,0.8322327428287792,0.8182756667742928,0.6762294941402837,0.6655074082171397,0.9999999999999999,0.9999999999999998,0.1560032486884958,0.8994305339266537,0.09405616899049973,0.8129404228058936,0.8661404272069945,0.679080850012888,0.9999999999999999,0.18705957719410637,Procambarus clarkii,widespread,DUAL,6150,B,0.9825102223906218,0.6666666666666666,0.8181818181818182,21069992.387580775,14294.427360608242,-0.030184052320340438,0.0022977952923847363,-0.0016844879823281755,0.02957074501028384,1.0,0.9010291557436041,0.9870507401038967,0.6998365182591294,0.821,13.468697123519458,40.43234587670136,40.47237790232186,40.68241469816273,41.8966187329965,0.03309373729989368,0.023157525368971078,21.015171380408315,1247.0,125.0,5214.0
Procambarus clarkii (alien),random_forest,combined,lowacc,20,5,2058707538,ok,5,206,6150,48267,48267,1561,reference_set,0.9130904971474808,0.9074164757540452,0.12201225009762584,0.1257055258679301,0.8310528426587983,0.8195879635678887,0.8574604054490087,0.8526263281674324,0.688513248107807,0.6722142917353212,0.9999999999999999,0.9999999999999998,0.1689471573412017,0.9016823220961524,0.09284215214861295,0.8135810377962844,0.8729981146539043,0.6865791524501887,0.9999999999999999,0.18641896220371557,Procambarus clarkii,widespread,DUAL,6150,B,0.9832350734563794,0.6666666666666666,1.0,13964918.693140106,25058.690332551487,-0.024672813045270803,0.00011304723624617694,-0.007300026330578274,0.03185979213960283,1.0,0.8961448313593302,0.9864660323145731,0.6836333333333334,0.8073,14.828128510447092,32.874493927125506,33.66074801662259,36.666666666666664,34.74452554744526,0.03432993900331522,0.02564320433527656,21.17019173749753,1198.0,127.0,4932.0
Procambarus clarkii (alien),random_forest,combined,lowacc,20,6,388051913,ok,5,206,6150,48267,48267,1561,reference_set,0.8905718509299699,0.884667103819415,0.12876063409976,0.1300989972435868,0.8368371980968955,0.8477248781529306,0.8042445764757951,0.7764937341770393,0.6410817745726906,0.62421861232997,0.9999999999999999,0.9999999999999998,0.1631628019031045,0.8981786689502487,0.0911658421258475,0.8161434977578476,0.871278513269936,0.6874220110277836,0.9999999999999999,0.18385650224215244,Procambarus clarkii,widespread,DUAL,6150,B,0.9893221750199573,0.6666666666666666,0.8181818181818182,13621236.799512869,52276.904427538626,-0.035661354109403076,-0.0008109178736160939,0.001984107505435012,0.03448816447758413,1.0,0.9012442605299742,0.9873549384787035,0.7097139117177635,0.816,12.381703470031544,36.42269380684279,35.69804456571169,36.666666666666664,37.65323992994746,0.03248321948100679,0.02268579860205816,22.980997624703086,1295.0,134.0,4918.0
Procambarus clarkii (alien),random_forest,combined,lowacc,20,7,1826948141,ok,5,206,6150,48267,48267,1561,reference_set,0.902615944552832,0.8972364202018493,0.12072700892586383,0.12378408512614392,0.82827309000398,0.8332878546563658,0.8332601230143327,0.8135240857632153,0.6615332130183129,0.646811940419581,0.9999999999999999,0.9999999999999998,0.17172690999602003,0.9032546936525283,0.09042390199932804,0.8116591928251121,0.8724387262518906,0.6840979190770027,0.9999999999999999,0.18834080717488788,Procambarus clarkii,widespread,DUAL,6150,B,0.9861097668876225,0.6666666666666666,1.0,13787216.73533129,41454.4707794385,-0.028722292296927965,-0.00020020250214305285,-0.0016267862231170438,0.03054928102218807,1.0,0.8978278505078631,0.9872466510956335,0.6977705019176254,0.8145,12.244897959183673,40.461672473867594,40.38793103448276,39.98294970161978,39.49301983835415,0.03363294895598022,0.02289949032753744,21.296296296296298,1275.0,194.0,4882.0
