entity_id,algorithm,axis,level,n_reps_ok,auc_mean,auc_lo,auc_hi
Austropotamobius_torrentium_pooled,random_forest,snapping,0,50,0.7331073487185426,0.7005358870514661,0.7649145108974248
Austropotamobius_torrentium_pooled,random_forest,snapping,5,50,0.7328477816850275,0.7015767699675098,0.7611985030422187
Austropotamobius_torrentium_pooled,random_forest,snapping,10,50,0.7374825731786159,0.7054001306070343,0.7663160331600871
Austropotamobius_torrentium_pooled,random_forest,snapping,20,30,0.7254740952556865,0.690653430440326,0.7582337452315178
Austropotamobius_torrentium_pooled,random_forest,snapping,35,30,0.7134208951322645,0.6733646486560835,0.7518308371943457
Austropotamobius_torrentium_pooled,random_forest,snapping,50,30,0.7148569991658492,0.6798400173099451,0.7498594087877402
Austropotamobius_torrentium_pooled,xgboost,lowacc,0,50,0.7641132441553036,0.7317144265876084,0.7943652067935772
Austropotamobius_torrentium_pooled,xgboost,lowacc,5,50,0.7296737950170489,0.6996388591422493,0.7595306021641594
Austropotamobius_torrentium_pooled,xgboost,lowacc,10,50,0.7174406627222045,0.6907210956779514,0.7418824628936656
Austropotamobius_torrentium_pooled,xgboost,lowacc,20,30,0.6946305503863223,0.664794109156603,0.7234368975495837
Austropotamobius_torrentium_pooled,xgboost,lowacc,35,30,0.6952512644944571,0.6653240618773715,0.7231074223331672
Austropotamobius_torrentium_pooled,xgboost,lowacc,50,30,0.6326122475766578,0.5986434666238902,0.6644191649538742
Austropotamobius_torrentium_pooled,xgboost,snapping,0,50,0.743632167755635,0.7116848623933546,0.7759600774807759
Austropotamobius_torrentium_pooled,xgboost,snapping,5,50,0.7377120835749365,0.7099028172790883,0.7639303264536518
Austropotamobius_torrentium_pooled,xgboost,snapping,10,50,0.717542250873324,0.6835601111961934,0.7503461598009157
Austropotamobius_torrentium_pooled,xgboost,snapping,20,30,0.6924033234521051,0.6494550682024465,0.7326054290154884
Austropotamobius_torrentium_pooled,xgboost,snapping,35,30,0.711946151793064,0.6731501496023065,0.7463180726365007
Austropotamobius_torrentium_pooled,xgboost,snapping,50,30,0.6788259836610757,0.6311418831995651,0.7257686784132232
Faxonius_limosus_alien,maxent,lowacc,0,50,0.6848886153815489,0.6791316985908324,0.6910378461871984
Faxonius_limosus_alien,maxent,lowacc,5,50,0.6788674671161613,0.6727159514057566,0.6846527093734147
Faxonius_limosus_alien,maxent,lowacc,10,50,0.6708585087846254,0.6650723029182569,0.6768211507625066
Faxonius_limosus_alien,maxent,lowacc,20,30,0.657988321500617,0.6510359443174542,0.6655142243430293
Faxonius_limosus_alien,maxent,lowacc,35,30,0.6530895386472249,0.646091712726597,0.6598689468832472
Faxonius_limosus_alien,maxent,lowacc,50,30,0.6453385635065864,0.6367744791721955,0.6535002775538375
Faxonius_limosus_alien,maxent,snapping,0,50,0.683533776990489,0.6768228231293019,0.6903169332492528
Faxonius_limosus_alien,maxent,snapping,5,50,0.6836154535103425,0.6779247791118784,0.6894969512651428
Faxonius_limosus_alien,maxent,snapping,10,50,0.6815028853847247,0.6758130325226234,0.6875258706780903
